
NOTICE: Existing SQLite export found: report_nsys_v2.sqlite
        It is assumed file was previously exported from: report_nsys_v2.nsys-rep
        Consider using --force-export=true if needed.

Processing [report_nsys_v2.sqlite] with [/usr/local/cuda-13.1/nsight-systems-2025.5.2/host-linux-x64/reports/nvtx_pushpop_trace.py]... 
Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
2617213462,2617224442,10980,0,10980,:MatMult,189126,189126,1,0,18723,14273,:14273:18723,--:MatMult
2617224712,2617427946,203234,0,203234,:VecTDot,189126,189126,1,0,18724,14273,:14273:18724,--:VecTDot
2617428636,2617435396,6760,0,6760,:VecAXPY,189126,189126,1,0,18725,14273,:14273:18725,--:VecAXPY
2617435816,2617441276,5460,0,5460,:VecAXPY,189126,189126,1,0,18726,14273,:14273:18726,--:VecAXPY
2617441866,2617452446,10580,9580,1000,:PCApply,189126,189126,1,1,18727,14273,:14273:18727,--:PCApply
2617442546,2617452126,9580,8450,1130,:VecPointwiseMult,189126,189126,2,1,18728,18727,:14273:18727:18728,----:VecPointwiseMult
2617443246,2617451696,8450,0,8450,CCCL:thrust::transform,189126,189126,3,0,18729,18728,:14273:18727:18728:18729,------CCCL:thrust::transform
2617452976,2617527727,74751,0,74751,:VecNorm,189126,189126,1,0,18730,14273,:14273:18730,--:VecNorm
2617528477,2617575098,46621,0,46621,:VecTDot,189126,189126,1,0,18731,14273,:14273:18731,--:VecTDot
2617575638,2617585918,10280,0,10280,:VecAYPX,189126,189126,1,0,18732,14273,:14273:18732,--:VecAYPX
2617586448,2617598108,11660,0,11660,:MatMult,189126,189126,1,0,18733,14273,:14273:18733,--:MatMult
2617598538,2617801481,202943,0,202943,:VecTDot,189126,189126,1,0,18734,14273,:14273:18734,--:VecTDot
2617801911,2617807631,5720,0,5720,:VecAXPY,189126,189126,1,0,18735,14273,:14273:18735,--:VecAXPY
2617808021,2617813131,5110,0,5110,:VecAXPY,189126,189126,1,0,18736,14273,:14273:18736,--:VecAXPY
2617813611,2617823241,9630,8850,780,:PCApply,189126,189126,1,1,18737,14273,:14273:18737,--:PCApply
2617814161,2617823011,8850,7820,1030,:VecPointwiseMult,189126,189126,2,1,18738,18737,:14273:18737:18738,----:VecPointwiseMult
2617814811,2617822631,7820,0,7820,CCCL:thrust::transform,189126,189126,3,0,18739,18738,:14273:18737:18738:18739,------CCCL:thrust::transform
2617823582,2617899703,76121,0,76121,:VecNorm,189126,189126,1,0,18740,14273,:14273:18740,--:VecNorm
2617900453,2617945553,45100,0,45100,:VecTDot,189126,189126,1,0,18741,14273,:14273:18741,--:VecTDot
2617945963,2617956114,10151,0,10151,:VecAYPX,189126,189126,1,0,18742,14273,:14273:18742,--:VecAYPX
2617956584,2617970034,13450,0,13450,:MatMult,189126,189126,1,0,18743,14273,:14273:18743,--:MatMult
2617970454,2618171667,201213,0,201213,:VecTDot,189126,189126,1,0,18744,14273,:14273:18744,--:VecTDot
2618172197,2618177737,5540,0,5540,:VecAXPY,189126,189126,1,0,18745,14273,:14273:18745,--:VecAXPY
2618177987,2618183397,5410,0,5410,:VecAXPY,189126,189126,1,0,18746,14273,:14273:18746,--:VecAXPY
2618183957,2618193437,9480,8910,570,:PCApply,189126,189126,1,1,18747,14273,:14273:18747,--:PCApply
2618184377,2618193287,8910,7940,970,:VecPointwiseMult,189126,189126,2,1,18748,18747,:14273:18747:18748,----:VecPointwiseMult
2618185047,2618192987,7940,0,7940,CCCL:thrust::transform,189126,189126,3,0,18749,18748,:14273:18747:18748:18749,------CCCL:thrust::transform
2618193867,2618268238,74371,0,74371,:VecNorm,189126,189126,1,0,18750,14273,:14273:18750,--:VecNorm
2618269008,2618313139,44131,0,44131,:VecTDot,189126,189126,1,0,18751,14273,:14273:18751,--:VecTDot
2618313699,2618324199,10500,0,10500,:VecAYPX,189126,189126,1,0,18752,14273,:14273:18752,--:VecAYPX
2618324649,2618336469,11820,0,11820,:MatMult,189126,189126,1,0,18753,14273,:14273:18753,--:MatMult
2618336819,2618538792,201973,0,201973,:VecTDot,189126,189126,1,0,18754,14273,:14273:18754,--:VecTDot
2618539372,2618545972,6600,0,6600,:VecAXPY,189126,189126,1,0,18755,14273,:14273:18755,--:VecAXPY
2618546402,2618551542,5140,0,5140,:VecAXPY,189126,189126,1,0,18756,14273,:14273:18756,--:VecAXPY
2618551912,2618563013,11101,10271,830,:PCApply,189126,189126,1,1,18757,14273,:14273:18757,--:PCApply
2618552412,2618562683,10271,8831,1440,:VecPointwiseMult,189126,189126,2,1,18758,18757,:14273:18757:18758,----:VecPointwiseMult
2618553532,2618562363,8831,0,8831,CCCL:thrust::transform,189126,189126,3,0,18759,18758,:14273:18757:18758:18759,------CCCL:thrust::transform
2618563583,2618638264,74681,0,74681,:VecNorm,189126,189126,1,0,18760,14273,:14273:18760,--:VecNorm
2618639454,2618684654,45200,0,45200,:VecTDot,189126,189126,1,0,18761,14273,:14273:18761,--:VecTDot
2618685214,2618695525,10311,0,10311,:VecAYPX,189126,189126,1,0,18762,14273,:14273:18762,--:VecAYPX
2618695995,2618708185,12190,0,12190,:MatMult,189126,189126,1,0,18763,14273,:14273:18763,--:MatMult
2618708835,2618910368,201533,0,201533,:VecTDot,189126,189126,1,0,18764,14273,:14273:18764,--:VecTDot
2618910778,2618916298,5520,0,5520,:VecAXPY,189126,189126,1,0,18765,14273,:14273:18765,--:VecAXPY
2618916708,2618921998,5290,0,5290,:VecAXPY,189126,189126,1,0,18766,14273,:14273:18766,--:VecAXPY
2618922488,2618932588,10100,9020,1080,:PCApply,189126,189126,1,1,18767,14273,:14273:18767,--:PCApply
2618923128,2618932148,9020,7730,1290,:VecPointwiseMult,189126,189126,2,1,18768,18767,:14273:18767:18768,----:VecPointwiseMult
2618923788,2618931518,7730,0,7730,CCCL:thrust::transform,189126,189126,3,0,18769,18768,:14273:18767:18768:18769,------CCCL:thrust::transform
2618933258,2619006899,73641,0,73641,:VecNorm,189126,189126,1,0,18770,14273,:14273:18770,--:VecNorm
2619007509,2619059080,51571,0,51571,:VecTDot,189126,189126,1,0,18771,14273,:14273:18771,--:VecTDot
2619059690,2619071250,11560,0,11560,:VecAYPX,189126,189126,1,0,18772,14273,:14273:18772,--:VecAYPX
2619071590,2619082430,10840,0,10840,:MatMult,189126,189126,1,0,18773,14273,:14273:18773,--:MatMult
2619082790,2619284524,201734,0,201734,:VecTDot,189126,189126,1,0,18774,14273,:14273:18774,--:VecTDot
2619285064,2619290654,5590,0,5590,:VecAXPY,189126,189126,1,0,18775,14273,:14273:18775,--:VecAXPY
2619290914,2619296004,5090,0,5090,:VecAXPY,189126,189126,1,0,18776,14273,:14273:18776,--:VecAXPY
2619296504,2619307754,11250,9990,1260,:PCApply,189126,189126,1,1,18777,14273,:14273:18777,--:PCApply
2619297484,2619307474,9990,8490,1500,:VecPointwiseMult,189126,189126,2,1,18778,18777,:14273:18777:18778,----:VecPointwiseMult
2619298304,2619306794,8490,0,8490,CCCL:thrust::transform,189126,189126,3,0,18779,18778,:14273:18777:18778:18779,------CCCL:thrust::transform
2619308214,2619381605,73391,0,73391,:VecNorm,189126,189126,1,0,18780,14273,:14273:18780,--:VecNorm
2619382845,2619429416,46571,0,46571,:VecTDot,189126,189126,1,0,18781,14273,:14273:18781,--:VecTDot
2619430026,2619441286,11260,0,11260,:VecAYPX,189126,189126,1,0,18782,14273,:14273:18782,--:VecAYPX
2619441696,2619453536,11840,0,11840,:MatMult,189126,189126,1,0,18783,14273,:14273:18783,--:MatMult
2619453936,2619653329,199393,0,199393,:VecTDot,189126,189126,1,0,18784,14273,:14273:18784,--:VecTDot
2619653859,2619659709,5850,0,5850,:VecAXPY,189126,189126,1,0,18785,14273,:14273:18785,--:VecAXPY
2619660059,2619665089,5030,0,5030,:VecAXPY,189126,189126,1,0,18786,14273,:14273:18786,--:VecAXPY
2619665549,2619675479,9930,9080,850,:PCApply,189126,189126,1,1,18787,14273,:14273:18787,--:PCApply
2619666109,2619675189,9080,8020,1060,:VecPointwiseMult,189126,189126,2,1,18788,18787,:14273:18787:18788,----:VecPointwiseMult
2619666779,2619674799,8020,0,8020,CCCL:thrust::transform,189126,189126,3,0,18789,18788,:14273:18787:18788:18789,------CCCL:thrust::transform
2619675889,2619751741,75852,0,75852,:VecNorm,189126,189126,1,0,18790,14273,:14273:18790,--:VecNorm
2619752401,2619796741,44340,0,44340,:VecTDot,189126,189126,1,0,18791,14273,:14273:18791,--:VecTDot
2619797211,2619807941,10730,0,10730,:VecAYPX,189126,189126,1,0,18792,14273,:14273:18792,--:VecAYPX
2619808411,2619820492,12081,0,12081,:MatMult,189126,189126,1,0,18793,14273,:14273:18793,--:MatMult
2619820842,2620022555,201713,0,201713,:VecTDot,189126,189126,1,0,18794,14273,:14273:18794,--:VecTDot
2620023075,2620028685,5610,0,5610,:VecAXPY,189126,189126,1,0,18795,14273,:14273:18795,--:VecAXPY
2620029035,2620034145,5110,0,5110,:VecAXPY,189126,189126,1,0,18796,14273,:14273:18796,--:VecAXPY
2620034605,2620044125,9520,8760,760,:PCApply,189126,189126,1,1,18797,14273,:14273:18797,--:PCApply
2620035095,2620043855,8760,7740,1020,:VecPointwiseMult,189126,189126,2,1,18798,18797,:14273:18797:18798,----:VecPointwiseMult
2620035805,2620043545,7740,0,7740,CCCL:thrust::transform,189126,189126,3,0,18799,18798,:14273:18797:18798:18799,------CCCL:thrust::transform
2620044575,2620118926,74351,0,74351,:VecNorm,189126,189126,1,0,18800,14273,:14273:18800,--:VecNorm
2620119516,2620165507,45991,0,45991,:VecTDot,189126,189126,1,0,18801,14273,:14273:18801,--:VecTDot
2620166287,2620177127,10840,0,10840,:VecAYPX,189126,189126,1,0,18802,14273,:14273:18802,--:VecAYPX
2620177427,2620188527,11100,0,11100,:MatMult,189126,189126,1,0,18803,14273,:14273:18803,--:MatMult
2620188967,2620390790,201823,0,201823,:VecTDot,189126,189126,1,0,18804,14273,:14273:18804,--:VecTDot
2620391360,2620398250,6890,0,6890,:VecAXPY,189126,189126,1,0,18805,14273,:14273:18805,--:VecAXPY
2620398600,2620404250,5650,0,5650,:VecAXPY,189126,189126,1,0,18806,14273,:14273:18806,--:VecAXPY
2620404780,2620430131,25351,24281,1070,:PCApply,189126,189126,1,1,18807,14273,:14273:18807,--:PCApply
2620405360,2620429641,24281,23041,1240,:VecPointwiseMult,189126,189126,2,1,18808,18807,:14273:18807:18808,----:VecPointwiseMult
2620406050,2620429091,23041,0,23041,CCCL:thrust::transform,189126,189126,3,0,18809,18808,:14273:18807:18808:18809,------CCCL:thrust::transform
2620430681,2620512332,81651,0,81651,:VecNorm,189126,189126,1,0,18810,14273,:14273:18810,--:VecNorm
2620513332,2620564093,50761,0,50761,:VecTDot,189126,189126,1,0,18811,14273,:14273:18811,--:VecTDot
2620564763,2620577583,12820,0,12820,:VecAYPX,189126,189126,1,0,18812,14273,:14273:18812,--:VecAYPX
2620578133,2620591753,13620,0,13620,:MatMult,189126,189126,1,0,18813,14273,:14273:18813,--:MatMult
2620592313,2620790446,198133,0,198133,:VecTDot,189126,189126,1,0,18814,14273,:14273:18814,--:VecTDot
2620790996,2620796776,5780,0,5780,:VecAXPY,189126,189126,1,0,18815,14273,:14273:18815,--:VecAXPY
2620797216,2620802446,5230,0,5230,:VecAXPY,189126,189126,1,0,18816,14273,:14273:18816,--:VecAXPY
2620803016,2620813427,10411,9371,1040,:PCApply,189126,189126,1,1,18817,14273,:14273:18817,--:PCApply
2620803646,2620813017,9371,8071,1300,:VecPointwiseMult,189126,189126,2,1,18818,18817,:14273:18817:18818,----:VecPointwiseMult
2620804516,2620812587,8071,0,8071,CCCL:thrust::transform,189126,189126,3,0,18819,18818,:14273:18817:18818:18819,------CCCL:thrust::transform
2620813807,2620887918,74111,0,74111,:VecNorm,189126,189126,1,0,18820,14273,:14273:18820,--:VecNorm
2620888548,2620932578,44030,0,44030,:VecTDot,189126,189126,1,0,18821,14273,:14273:18821,--:VecTDot
2620932928,2620943298,10370,0,10370,:VecAYPX,189126,189126,1,0,18822,14273,:14273:18822,--:VecAYPX
2620943738,2620955809,12071,0,12071,:MatMult,189126,189126,1,0,18823,14273,:14273:18823,--:MatMult
2620956239,2621158212,201973,0,201973,:VecTDot,189126,189126,1,0,18824,14273,:14273:18824,--:VecTDot
2621158752,2621164332,5580,0,5580,:VecAXPY,189126,189126,1,0,18825,14273,:14273:18825,--:VecAXPY
2621164592,2621169722,5130,0,5130,:VecAXPY,189126,189126,1,0,18826,14273,:14273:18826,--:VecAXPY
2621170272,2621180752,10480,9530,950,:PCApply,189126,189126,1,1,18827,14273,:14273:18827,--:PCApply
2621170892,2621180422,9530,8020,1510,:VecPointwiseMult,189126,189126,2,1,18828,18827,:14273:18827:18828,----:VecPointwiseMult
2621171712,2621179732,8020,0,8020,CCCL:thrust::transform,189126,189126,3,0,18829,18828,:14273:18827:18828:18829,------CCCL:thrust::transform
2621181132,2621256783,75651,0,75651,:VecNorm,189126,189126,1,0,18830,14273,:14273:18830,--:VecNorm
2621257473,2621301564,44091,0,44091,:VecTDot,189126,189126,1,0,18831,14273,:14273:18831,--:VecTDot
2621302084,2621312794,10710,0,10710,:VecAYPX,189126,189126,1,0,18832,14273,:14273:18832,--:VecAYPX
2621313234,2621325024,11790,0,11790,:MatMult,189126,189126,1,0,18833,14273,:14273:18833,--:MatMult
2621325454,2621530237,204783,0,204783,:VecTDot,189126,189126,1,0,18834,14273,:14273:18834,--:VecTDot
2621531017,2621540987,9970,0,9970,:VecAXPY,189126,189126,1,0,18835,14273,:14273:18835,--:VecAXPY
2621541447,2621547468,6021,0,6021,:VecAXPY,189126,189126,1,0,18836,14273,:14273:18836,--:VecAXPY
2621547948,2621560508,12560,11620,940,:PCApply,189126,189126,1,1,18837,14273,:14273:18837,--:PCApply
2621548588,2621560208,11620,10370,1250,:VecPointwiseMult,189126,189126,2,1,18838,18837,:14273:18837:18838,----:VecPointwiseMult
2621549308,2621559678,10370,0,10370,CCCL:thrust::transform,189126,189126,3,0,18839,18838,:14273:18837:18838:18839,------CCCL:thrust::transform
2621561158,2621638549,77391,0,77391,:VecNorm,189126,189126,1,0,18840,14273,:14273:18840,--:VecNorm
2621639269,2621686580,47311,0,47311,:VecTDot,189126,189126,1,0,18841,14273,:14273:18841,--:VecTDot
2621687100,2621697880,10780,0,10780,:VecAYPX,189126,189126,1,0,18842,14273,:14273:18842,--:VecAYPX
2621698340,2621710020,11680,0,11680,:MatMult,189126,189126,1,0,18843,14273,:14273:18843,--:MatMult
2621710450,2621911783,201333,0,201333,:VecTDot,189126,189126,1,0,18844,14273,:14273:18844,--:VecTDot
2621912533,2621918953,6420,0,6420,:VecAXPY,189126,189126,1,0,18845,14273,:14273:18845,--:VecAXPY
2621919343,2621924383,5040,0,5040,:VecAXPY,189126,189126,1,0,18846,14273,:14273:18846,--:VecAXPY
2621924793,2621940604,15811,14910,901,:PCApply,189126,189126,1,1,18847,14273,:14273:18847,--:PCApply
2621925363,2621940273,14910,13700,1210,:VecPointwiseMult,189126,189126,2,1,18848,18847,:14273:18847:18848,----:VecPointwiseMult
2621926083,2621939783,13700,0,13700,CCCL:thrust::transform,189126,189126,3,0,18849,18848,:14273:18847:18848:18849,------CCCL:thrust::transform
2621941354,2622016155,74801,0,74801,:VecNorm,189126,189126,1,0,18850,14273,:14273:18850,--:VecNorm
2622016885,2622063425,46540,0,46540,:VecTDot,189126,189126,1,0,18851,14273,:14273:18851,--:VecTDot
2622063935,2622074526,10591,0,10591,:VecAYPX,189126,189126,1,0,18852,14273,:14273:18852,--:VecAYPX
2622074856,2622086246,11390,0,11390,:MatMult,189126,189126,1,0,18853,14273,:14273:18853,--:MatMult
2622086626,2622290099,203473,0,203473,:VecTDot,189126,189126,1,0,18854,14273,:14273:18854,--:VecTDot
2622290669,2622296409,5740,0,5740,:VecAXPY,189126,189126,1,0,18855,14273,:14273:18855,--:VecAXPY
2622296669,2622301699,5030,0,5030,:VecAXPY,189126,189126,1,0,18856,14273,:14273:18856,--:VecAXPY
2622302199,2622312139,9940,9130,810,:PCApply,189126,189126,1,1,18857,14273,:14273:18857,--:PCApply
2622302709,2622311839,9130,7910,1220,:VecPointwiseMult,189126,189126,2,1,18858,18857,:14273:18857:18858,----:VecPointwiseMult
2622303469,2622311379,7910,0,7910,CCCL:thrust::transform,189126,189126,3,0,18859,18858,:14273:18857:18858:18859,------CCCL:thrust::transform
2622312679,2622387300,74621,0,74621,:VecNorm,189126,189126,1,0,18860,14273,:14273:18860,--:VecNorm
2622387980,2622432841,44861,0,44861,:VecTDot,189126,189126,1,0,18861,14273,:14273:18861,--:VecTDot
2622433451,2622445921,12470,0,12470,:VecAYPX,189126,189126,1,0,18862,14273,:14273:18862,--:VecAYPX
2622446691,2622457611,10920,0,10920,:MatMult,189126,189126,1,0,18863,14273,:14273:18863,--:MatMult
2622457911,2622660624,202713,0,202713,:VecTDot,189126,189126,1,0,18864,14273,:14273:18864,--:VecTDot
2622661314,2622667374,6060,0,6060,:VecAXPY,189126,189126,1,0,18865,14273,:14273:18865,--:VecAXPY
2622667734,2622672885,5151,0,5151,:VecAXPY,189126,189126,1,0,18866,14273,:14273:18866,--:VecAXPY
2622673365,2622683375,10010,9210,800,:PCApply,189126,189126,1,1,18867,14273,:14273:18867,--:PCApply
2622673855,2622683065,9210,8170,1040,:VecPointwiseMult,189126,189126,2,1,18868,18867,:14273:18867:18868,----:VecPointwiseMult
2622674505,2622682675,8170,0,8170,CCCL:thrust::transform,189126,189126,3,0,18869,18868,:14273:18867:18868:18869,------CCCL:thrust::transform
2622683885,2622759096,75211,0,75211,:VecNorm,189126,189126,1,0,18870,14273,:14273:18870,--:VecNorm
2622759936,2622807687,47751,0,47751,:VecTDot,189126,189126,1,0,18871,14273,:14273:18871,--:VecTDot
2622808177,2622818667,10490,0,10490,:VecAYPX,189126,189126,1,0,18872,14273,:14273:18872,--:VecAYPX
2622819097,2622831907,12810,0,12810,:MatMult,189126,189126,1,0,18873,14273,:14273:18873,--:MatMult
2622832287,2623034280,201993,0,201993,:VecTDot,189126,189126,1,0,18874,14273,:14273:18874,--:VecTDot
2623034890,2623040540,5650,0,5650,:VecAXPY,189126,189126,1,0,18875,14273,:14273:18875,--:VecAXPY
2623040940,2623046350,5410,0,5410,:VecAXPY,189126,189126,1,0,18876,14273,:14273:18876,--:VecAXPY
2623046930,2623057900,10970,9760,1210,:PCApply,189126,189126,1,1,18877,14273,:14273:18877,--:PCApply
2623047820,2623057580,9760,8420,1340,:VecPointwiseMult,189126,189126,2,1,18878,18877,:14273:18877:18878,----:VecPointwiseMult
2623048700,2623057120,8420,0,8420,CCCL:thrust::transform,189126,189126,3,0,18879,18878,:14273:18877:18878:18879,------CCCL:thrust::transform
2623058440,2623132741,74301,0,74301,:VecNorm,189126,189126,1,0,18880,14273,:14273:18880,--:VecNorm
2623133471,2623179172,45701,0,45701,:VecTDot,189126,189126,1,0,18881,14273,:14273:18881,--:VecTDot
2623179642,2623190102,10460,0,10460,:VecAYPX,189126,189126,1,0,18882,14273,:14273:18882,--:VecAYPX
2623190482,2623202403,11921,0,11921,:MatMult,189126,189126,1,0,18883,14273,:14273:18883,--:MatMult
2623202673,2623403846,201173,0,201173,:VecTDot,189126,189126,1,0,18884,14273,:14273:18884,--:VecTDot
2623404296,2623419616,15320,0,15320,:VecAXPY,189126,189126,1,0,18885,14273,:14273:18885,--:VecAXPY
2623420036,2623425746,5710,0,5710,:VecAXPY,189126,189126,1,0,18886,14273,:14273:18886,--:VecAXPY
2623426286,2623436946,10660,10100,560,:PCApply,189126,189126,1,1,18887,14273,:14273:18887,--:PCApply
2623426686,2623436786,10100,8770,1330,:VecPointwiseMult,189126,189126,2,1,18888,18887,:14273:18887:18888,----:VecPointwiseMult
2623427686,2623436456,8770,0,8770,CCCL:thrust::transform,189126,189126,3,0,18889,18888,:14273:18887:18888:18889,------CCCL:thrust::transform
2623437296,2623513037,75741,0,75741,:VecNorm,189126,189126,1,0,18890,14273,:14273:18890,--:VecNorm
2623513707,2623559218,45511,0,45511,:VecTDot,189126,189126,1,0,18891,14273,:14273:18891,--:VecTDot
2623559708,2623570168,10460,0,10460,:VecAYPX,189126,189126,1,0,18892,14273,:14273:18892,--:VecAYPX
2623570568,2623581888,11320,0,11320,:MatMult,189126,189126,1,0,18893,14273,:14273:18893,--:MatMult
2623582278,2623784681,202403,0,202403,:VecTDot,189126,189126,1,0,18894,14273,:14273:18894,--:VecTDot
2623785171,2623791031,5860,0,5860,:VecAXPY,189126,189126,1,0,18895,14273,:14273:18895,--:VecAXPY
2623791391,2623796681,5290,0,5290,:VecAXPY,189126,189126,1,0,18896,14273,:14273:18896,--:VecAXPY
2623797171,2623806712,9541,8891,650,:PCApply,189126,189126,1,1,18897,14273,:14273:18897,--:PCApply
2623797651,2623806542,8891,7841,1050,:VecPointwiseMult,189126,189126,2,1,18898,18897,:14273:18897:18898,----:VecPointwiseMult
2623798311,2623806152,7841,0,7841,CCCL:thrust::transform,189126,189126,3,0,18899,18898,:14273:18897:18898:18899,------CCCL:thrust::transform
2623807072,2623881003,73931,0,73931,:VecNorm,189126,189126,1,0,18900,14273,:14273:18900,--:VecNorm
2623881573,2623932013,50440,0,50440,:VecTDot,189126,189126,1,0,18901,14273,:14273:18901,--:VecTDot
2623932584,2623943794,11210,0,11210,:VecAYPX,189126,189126,1,0,18902,14273,:14273:18902,--:VecAYPX
2623944104,2623955064,10960,0,10960,:MatMult,189126,189126,1,0,18903,14273,:14273:18903,--:MatMult
2623955474,2624158507,203033,0,203033,:VecTDot,189126,189126,1,0,18904,14273,:14273:18904,--:VecTDot
2624159107,2624164917,5810,0,5810,:VecAXPY,189126,189126,1,0,18905,14273,:14273:18905,--:VecAXPY
2624165267,2624170387,5120,0,5120,:VecAXPY,189126,189126,1,0,18906,14273,:14273:18906,--:VecAXPY
2624170897,2624181237,10340,9370,970,:PCApply,189126,189126,1,1,18907,14273,:14273:18907,--:PCApply
2624171587,2624180957,9370,8370,1000,:VecPointwiseMult,189126,189126,2,1,18908,18907,:14273:18907:18908,----:VecPointwiseMult
2624172217,2624180587,8370,0,8370,CCCL:thrust::transform,189126,189126,3,0,18909,18908,:14273:18907:18908:18909,------CCCL:thrust::transform
2624181727,2624254848,73121,0,73121,:VecNorm,189126,189126,1,0,18910,14273,:14273:18910,--:VecNorm
2624255558,2624301889,46331,0,46331,:VecTDot,189126,189126,1,0,18911,14273,:14273:18911,--:VecTDot
2624302359,2624319569,17210,0,17210,:VecAYPX,189126,189126,1,0,18912,14273,:14273:18912,--:VecAYPX
2624320029,2624330749,10720,0,10720,:MatMult,189126,189126,1,0,18913,14273,:14273:18913,--:MatMult
2624331180,2624535273,204093,0,204093,:VecTDot,189126,189126,1,0,18914,14273,:14273:18914,--:VecTDot
2624535813,2624542353,6540,0,6540,:VecAXPY,189126,189126,1,0,18915,14273,:14273:18915,--:VecAXPY
